n,chrms,starts,ends
605,11,124542500,124632500
606,11,124542500,124707500
607,11,124632500,124707500
608,11,124825000,125015000
609,11,124825000,125215000
610,11,125295000,125745000
611,11,125792500,126062500
613,11,126315000,126855000
614,11,126315000,127215000
615,11,126315000,127365000
616,11,126585000,126945000
617,11,126587500,126862500
618,11,127895000,128725000
619,11,127902500,128037500
620,11,127905000,128505000
621,11,128042500,128502500
622,11,128042500,128727500
623,11,128052500,128632500
624,11,128155000,128705000
625,11,128157500,128627500
626,11,128162500,128497500
627,11,128165000,128345000
628,11,128342500,128422500
629,11,128427500,128477500
630,11,128507500,128627500
631,11,128755000,129205000
632,11,128757500,128827500
633,11,128982500,129202500
634,11,128985000,129615000
635,11,129232500,129617500
636,11,129237500,129567500
641,11,129792500,130002500
644,11,130077500,130297500
645,11,130082500,130732500
646,11,130307500,130732500
648,11,130795000,131545000
649,11,130937500,131382500
650,11,130942500,131542500
651,11,131452500,131537500
652,11,131625000,131895000
653,11,131735000,131995000
654,11,131747500,131897500
655,11,131755000,132225000
656,11,132147500,132262500
661,11,132957500,133702500
662,11,133005000,133495000
663,11,133007500,133697500
665,11,133797500,134012500
666,11,133922500,134012500
1901,12,575000,645000
1951,12,677500,922500
1954,12,682500,862500
1955,12,685000,1205000
1957,12,687500,1057500
2000,12,782500,862500
1529,12,1227500,1697500
1569,12,1385000,1695000
1598,12,1757500,2047500
1599,12,1765000,2695000
1600,12,1767500,1897500
1608,12,1902500,2047500
1609,12,1905000,2145000
1620,12,2165000,2695000
1698,12,3182500,3382500
1707,12,3242500,3382500
1720,12,3405000,3885000
1721,12,3407500,3907500
1768,12,3992500,4387500
1769,12,3995000,4645000
1778,12,4102500,4387500
1787,12,4217500,4387500
1822,12,4685000,4865000
1840,12,4965000,5195000
1841,12,4967500,5107500
1854,12,5132500,5187500
1921,12,6092500,6147500
1922,12,6095000,6395000
1924,12,6172500,6392500
1928,12,6312500,6387500
1942,12,6537500,6572500
1943,12,6537500,6642500
1952,12,6772500,6832500
1970,12,6977500,7077500
1980,12,7372500,7612500
1981,12,7372500,7787500
2002,12,7832500,7957500
2009,12,8012500,8147500
2012,12,8087500,8147500
2015,12,8185000,8395000
2018,12,8257500,8387500
2032,12,8695000,9035000
2033,12,8695000,9205000
2035,12,8832500,9197500
2036,12,8835000,9035000
2092,12,9787500,9862500
2093,12,9802500,9887500
2095,12,9902500,10072500
2096,12,9902500,10282500
2097,12,9902500,9947500
1397,12,10152500,10192500
1400,12,10187500,10292500
1411,12,10387500,10712500
1412,12,10387500,10827500
1413,12,10387500,10902500
1447,12,10927500,11352500
1448,12,10927500,11637500
1474,12,11382500,11642500
1488,12,11715000,12165000
1490,12,11725000,12865000
1491,12,11732500,11802500
1492,12,11732500,11882500
1493,12,11732500,11987500
1494,12,11732500,12187500
1495,12,11735000,12485000
1501,12,11805000,12165000
1502,12,11807500,11987500
1516,12,12165000,14925000
1523,12,12237500,12487500
1541,12,12532500,12857500
1546,12,12875000,14545000
1550,12,12942500,13362500
1551,12,12945000,13135000
1557,12,13067500,13362500
1565,12,13435000,14095000
1566,12,13517500,13817500
1570,12,13895000,14325000
1571,12,14017500,14322500
1572,12,14105000,14325000
1573,12,14385000,14875000
1574,12,14385000,15145000
1577,12,14392500,14517500
1578,12,14392500,14767500
1579,12,14395000,14605000
1582,12,14517500,14767500
1583,12,14522500,14922500
1584,12,14782500,14867500
1585,12,14785000,15145000
1587,12,14875000,15375000
1588,12,14877500,15152500
1589,12,14997500,15147500
1590,12,15425000,16005000
1591,12,15427500,15672500
1592,12,15427500,15737500
1594,12,15687500,15732500
1595,12,15687500,16007500
1596,12,15742500,16007500
1601,12,17917500,18002500
1602,12,18295000,18475000
1603,12,18295000,19335000
1610,12,19895000,20375000
1613,12,20795000,21315000
1617,12,21102500,21317500
1618,12,21407500,21832500
1619,12,21455000,21825000
1624,12,21855000,22175000
1625,12,21855000,22595000
1628,12,22255000,22595000
1632,12,22697500,22777500
1637,12,23355000,24935000
1651,12,24992500,25102500
1652,12,25005000,25285000
1653,12,25145000,25535000
1654,12,25147500,25207500
1655,12,25147500,25272500
1656,12,25397500,25537500
1657,12,25592500,26177500
1660,12,25957500,104377500
1661,12,25957500,125802500
1670,12,27177500,27457500
1672,12,27595000,27795000
1673,12,27882500,28092500
1674,12,27887500,29027500
1678,12,29222500,29472500
1682,12,29672500,30962500
1687,12,30997500,31142500
1688,12,31002500,31392500
1689,12,31005000,31795000
1691,12,31272500,31392500
1692,12,31405000,31795000
1695,12,31555000,32465000
1696,12,31557500,31792500
1697,12,31805000,32905000
1699,12,31807500,32462500
1700,12,31812500,32827500
1701,12,31835000,32455000
1702,12,31837500,31962500
1703,12,31902500,31962500
1706,12,32217500,32462500
1708,12,32515000,32825000
1709,12,32605000,32905000
1710,12,32605000,34175000
1711,12,32607500,32827500
1713,12,32907500,34172500
1714,12,32912500,33072500
1722,12,34187500,34372500
1725,12,34272500,34367500
1758,12,38532500,38707500
1759,12,38532500,39502500
1760,12,38535000,39665000
1762,12,38717500,39297500
1763,12,38727500,39497500
1764,12,38727500,39667500
1765,12,39315000,39665000
1766,12,39317500,39497500
1767,12,39715000,40085000
1770,12,40165000,40385000
1772,12,40405000,40505000
1773,12,40405000,40705000
1774,12,40547500,40707500
1775,12,40552500,40622500
1776,12,40715000,41305000
1779,12,41017500,41312500
1780,12,41335000,42415000
1782,12,41667500,42417500
1788,12,42527500,42722500
1790,12,42875000,43675000
1791,12,42875000,43735000
1794,12,43837500,44277500
1796,12,44172500,44277500
1797,12,44355000,45325000
1798,12,44405000,45325000
1804,12,45185000,45325000
1809,12,45942500,46112500
1812,12,46385000,46655000
1813,12,46385000,46785000
1814,12,46545000,47325000
1815,12,46545000,47415000
1818,12,46735000,47065000
1819,12,46735000,47325000
1820,12,46735000,47415000
1821,12,46765000,47055000
1824,12,47427500,47702500
1828,12,48047500,48172500
1829,12,48115000,48165000
1830,12,48117500,48232500
1831,12,48137500,48172500
1832,12,48365000,48555000
1834,12,48477500,48557500
1836,12,48937500,49012500
1837,12,49147500,49192500
1838,12,49247500,49282500
1839,12,49247500,49387500
1842,12,49682500,49732500
1843,12,49755000,50105000
1844,12,49757500,49902500
1845,12,50037500,50102500
1846,12,50037500,50232500
1848,12,50172500,50232500
1849,12,50367500,50462500
1850,12,50477500,50707500
1851,12,50482500,50567500
1852,12,50897500,51032500
1853,12,51225000,51735000
1855,12,51657500,51737500
1859,12,51815000,52075000
1860,12,51817500,51922500
1861,12,52417500,52477500
1862,12,52417500,52512500
1863,12,52555000,53375000
1864,12,52557500,52672500
1865,12,52557500,53267500
1866,12,52775000,53375000
1868,12,52975000,53375000
1869,12,52977500,53272500
1870,12,53277500,53372500
1871,12,53425000,53865000
1872,12,53457500,53492500
1873,12,53557500,53682500
1874,12,53602500,53682500
1875,12,53752500,53807500
1876,12,53937500,54067500
1877,12,54097500,54137500
1878,12,54427500,54587500
1879,12,54617500,54757500
1880,12,54687500,54757500
1881,12,54792500,54827500
1882,12,55142500,55347500
1883,12,55152500,55462500
1884,12,55245000,55355000
1885,12,55247500,55332500
1886,12,55247500,55462500
1887,12,55385000,55535000
1888,12,55387500,55467500
1889,12,55587500,56007500
1894,12,56132500,56332500
1895,12,56132500,56427500
1896,12,56392500,56427500
1897,12,56515000,56865000
1898,12,56587500,56652500
1899,12,56587500,56857500
1900,12,56907500,56977500
1902,12,57032500,57077500
1903,12,57152500,57382500
1905,12,57235000,57385000
1906,12,57405000,57455000
1907,12,57405000,57575000
1908,12,57407500,57502500
1909,12,57462500,57502500
1910,12,57462500,57577500
1911,12,57517500,57572500
1912,12,57657500,57847500
1913,12,57697500,57847500
1914,12,58232500,58292500
1915,12,58375000,59545000
1916,12,58735000,59545000
1917,12,58737500,58837500
1918,12,58935000,59545000
1920,12,59795000,60215000
1926,12,62827500,63187500
1927,12,62977500,63187500
1929,12,63505000,64055000
1930,12,63815000,64195000
1931,12,63935000,64135000
1932,12,64062500,64657500
1933,12,64067500,64197500
1934,12,64232500,64647500
1936,12,64945000,65085000
1937,12,64952500,65102500
1938,12,65187500,65502500
1939,12,65192500,65282500
1940,12,65282500,65512500
1941,12,65282500,65627500
1944,12,65695000,66505000
1945,12,65952500,66497500
1947,12,66662500,66802500
1948,12,66665000,67085000
1949,12,66665000,67255000
1950,12,67082500,67257500
1953,12,67752500,68337500
1956,12,68437500,68707500
1958,12,68615000,69085000
1959,12,68627500,68707500
1960,12,68762500,68877500
1961,12,68767500,69007500
1962,12,69257500,69457500
1966,12,69545000,69965000
1967,12,69547500,118732500
1968,12,69557500,69642500
1969,12,69752500,69962500
1971,12,69785000,69965000
1972,12,70292500,70967500
1973,12,70292500,71122500
1974,12,70982500,71112500
1976,12,71812500,72142500
1977,12,72037500,72142500
1978,12,72055000,72235000
1985,12,75725000,75875000
1986,12,75727500,76427500
1987,12,75782500,75872500
1988,12,75922500,76427500
1989,12,76035000,76425000
1992,12,76475000,76745000
1993,12,77012500,77182500
1994,12,77012500,77402500
1995,12,77015000,77325000
1996,12,77082500,77182500
1999,12,77445000,78075000
2001,12,78122500,78317500
2003,12,78395000,78515000
2005,12,79805000,80135000
2006,12,79805000,80665000
2007,12,79947500,80127500
2008,12,79947500,80582500
2010,12,80585000,80665000
2011,12,80685000,81165000
2013,12,80865000,81155000
2017,12,82045000,82715000
2019,12,82915000,84215000
2020,12,82922500,83027500
2021,12,83075000,84215000
2022,12,83077500,84897500
2024,12,84215000,84895000
2025,12,85267500,85422500
2029,12,85862500,86257500
2030,12,85965000,86265000
2039,12,88505000,89385000
2040,12,88535000,89915000
2041,12,88687500,88782500
2042,12,89412500,89857500
2043,12,89412500,89922500
2045,12,89867500,89917500
2046,12,89935000,90655000
2047,12,89937500,90502500
2048,12,90107500,90147500
2049,12,90152500,90327500
2053,12,91365000,91725000
2054,12,91377500,91502500
2055,12,91775000,92525000
2056,12,91775000,92965000
2057,12,91787500,93037500
2058,12,91975000,92525000
2061,12,92205000,92525000
2062,12,92205000,92965000
2063,12,92542500,92962500
2064,12,92967500,93042500
2065,12,93175000,94495000
2066,12,93177500,93787500
2067,12,93375000,94495000
2068,12,93382500,93782500
2069,12,93902500,94497500
2070,12,93962500,94137500
2071,12,93962500,94497500
2072,12,94532500,94927500
2073,12,94545000,95265000
2074,12,94722500,94927500
2075,12,94945000,95265000
2076,12,95157500,95267500
2077,12,95507500,95932500
2082,12,96312500,96607500
2083,12,96457500,96607500
2084,12,96457500,96912500
2085,12,96607500,96912500
2086,12,96975000,97705000
2087,12,96977500,97377500
2088,12,97385000,97705000
2089,12,97385000,97795000
2090,12,97545000,97795000
2091,12,97545000,98795000
2094,12,98965000,99395000
2098,12,99095000,99395000
2099,12,99435000,100055000
2100,12,99435000,100155000
2101,12,99435000,99785000
2102,12,99785000,100015000
1395,12,100622500,100942500
1396,12,101225000,101715000
1398,12,101802500,102227500
1399,12,101805000,102155000
1402,12,102167500,102222500
1403,12,102325000,103125000
1404,12,102327500,102877500
1407,12,103277500,103947500
1408,12,103347500,103897500
1409,12,103347500,103937500
1410,12,103497500,103897500
1414,12,103977500,104027500
1415,12,104277500,104502500
1416,12,104377500,125802500
1417,12,104452500,104502500
1418,12,104605000,105455000
1419,12,104612500,104752500
1420,12,104777500,104847500
1421,12,104777500,105452500
1422,12,104855000,104965000
1423,12,105077500,105447500
1424,12,105672500,105777500
1425,12,105717500,105752500
1427,12,105812500,106527500
1428,12,105815000,106615000
1429,12,106102500,106527500
1430,12,106622500,106677500
1431,12,106775000,107495000
1432,12,106777500,107302500
1433,12,106782500,107237500
1435,12,107522500,107797500
1436,12,107527500,108002500
1438,12,108077500,108277500
1439,12,108157500,108277500
1440,12,108957500,109012500
1441,12,108957500,109197500
1442,12,108957500,109247500
1443,12,108957500,109532500
1444,12,109055000,109535000
1445,12,109057500,109197500
1446,12,109197500,109532500
1449,12,109282500,109347500
1450,12,109707500,109827500
1451,12,109867500,110212500
1452,12,109957500,110212500
1453,12,110032500,110212500
1454,12,110237500,110322500
1455,12,110525000,111035000
1456,12,110537500,110867500
1457,12,110887500,111042500
1458,12,110945000,111035000
1459,12,110955000,111265000
1460,12,111052500,111267500
1461,12,111137500,111262500
1462,12,111332500,111752500
1463,12,111377500,111737500
1464,12,111462500,111752500
1465,12,111832500,111972500
1466,12,111835000,112115000
1467,12,111847500,111882500
1468,12,112125000,112255000
1469,12,112385000,112825000
1470,12,112637500,112822500
1471,12,113487500,113537500
1472,12,113487500,113612500
1473,12,113637500,113862500
1475,12,113875000,114355000
1476,12,114415000,116355000
1477,12,114422500,114942500
1481,12,115095000,116075000
1482,12,115102500,116192500
1483,12,115102500,116352500
1484,12,116435000,116675000
1485,12,116437500,117147500
1486,12,116445000,117035000
1489,12,117137500,117557500
1496,12,117462500,117557500
1498,12,117655000,118025000
1499,12,117807500,118027500
1500,12,117807500,118277500
1503,12,118312500,118472500
1506,12,118622500,118812500
1509,12,118845000,119855000
1510,12,119877500,119982500
1512,12,120662500,120702500
1513,12,120792500,120867500
1514,12,121022500,121152500
1515,12,121082500,121152500
1517,12,121777500,121877500
1518,12,121932500,122122500
1519,12,121987500,122122500
1520,12,121992500,122062500
1521,12,122135000,122215000
1522,12,122232500,122327500
1527,12,122492500,122607500
1528,12,122492500,122677500
1530,12,122617500,122677500
1531,12,122887500,122957500
1532,12,123122500,123237500
1533,12,123277500,123437500
1534,12,123342500,123437500
1535,12,123345000,123725000
1536,12,123462500,123717500
1537,12,123752500,124067500
1538,12,124512500,125257500
1539,12,124525000,125385000
1540,12,124527500,124802500
1543,12,125667500,125887500
1544,12,126555000,127355000
1545,12,127595000,127865000
1547,12,128745000,130395000
1548,12,129125000,130395000
1549,12,129305000,131585000
1552,12,129455000,130395000
1555,12,130527500,130817500
1556,12,130532500,131237500
1558,12,131595000,132305000
1559,12,131817500,132112500
1561,12,132992500,133192500
1562,12,132995000,133135000
1563,12,132997500,133087500
2145,13,19777500,20277500
2146,13,19922500,25112500
2147,13,19942500,25047500
2148,13,19962500,25017500
2149,13,20555000,20745000
2150,13,20757500,21062500
2151,13,20757500,21497500
2152,13,20765000,21405000
2153,13,21067500,21407500
2154,13,21067500,21492500
2156,13,21282500,21502500
2158,13,21517500,21752500
2159,13,21517500,22052500
2160,13,21687500,22052500
2161,13,21872500,22052500
2162,13,22205000,23365000
2163,13,22217500,22857500
2164,13,22692500,22737500
2166,13,23375000,23895000
2167,13,23377500,23592500
2168,13,23517500,24942500
2169,13,24042500,24442500
2170,13,24087500,24442500
2171,13,24155000,24445000
2172,13,24285000,24445000
2173,13,24492500,24792500
2174,13,24592500,24792500
2175,13,25152500,25247500
2176,13,25152500,25302500
2177,13,25172500,25527500
2178,13,26147500,26637500
2179,13,26405000,26635000
2180,13,26757500,27067500
2181,13,26757500,27272500
2182,13,26762500,26827500
2183,13,27562500,27857500
2184,13,27562500,27932500
2185,13,27707500,27742500
2186,13,27745000,28025000
2187,13,27747500,27827500
2188,13,27952500,28402500
2189,13,27955000,28545000
2190,13,28025000,28195000
2191,13,28402500,28557500
2192,13,28715000,29235000
2193,13,28897500,29217500
2194,13,28897500,29367500
2195,13,29655000,29935000
2197,13,30082500,30287500
2198,13,30085000,30695000
2199,13,30347500,30497500
2200,13,30347500,30692500
2201,13,30707500,30907500
2202,13,30712500,31372500
2203,13,30947500,31032500
2204,13,31255000,31375000
2205,13,31552500,31617500
2206,13,31647500,31732500
2207,13,31805000,32315000
2208,13,31807500,31997500
2209,13,32007500,32312500
2210,13,32487500,32887500
